1323	11	29	00	16	10		-8362	131	P	1.15084					
1324	4	24	04	49	50		-8357	98	P	1.03410					
1324	10	18	21	22	37		-8351	103	H	-0.94820					
1325	4	13	17	44	26		-8345	108	T	0.24856					
1325	10	7	23	05	30		-8339	113	A	-0.25749					
1326	4	3	10	19	36		-8333	118	T	-0.47329					
1326	9	26	22	53	51		-8327	123	A	0.45302					
1327	2	22	14	47	50		-8322	90	P	1.49540					
1327	3	24	01	56	49		-8321	128	P	-1.21538					
1327	9	16	04	04	27		-8315	133	P	1.14876					
1328	2	11	20	50	09		-8310	100	H	0.84244					
1328	8	6	08	26	33		-8304	105	H	-0.77365					
1329	1	30	20	45	45		-8298	110	A	0.15410					
1329	7	27	01	26	14		-8292	115	T	-0.04717					
1330	1	19	21	28	45		-8286	120	A	-0.53935					
1330	7	16	15	26	54		-8280	125	T	0.73066					
1331	1	9	04	53	17		-8274	130	P	-1.19633					
1331	6	6	08	46	51		-8269	97	P	-1.25981					
1331	7	5	22	46	32		-8268	135	P	1.55308					
1331	11	30	07	54	51		-8263	102	H	0.87644					
1332	5	25	09	20	32		-8257	107	A	-0.50333					
1332	11	18	22	53	09		-8251	112	T	0.21701					
1333	5	14	13	55	21		-8245	117	A	0.28052					
1333	11	8	09	01	09		-8239	122	A	-0.50139					
1334	5	4	01	39	11		-8233	127	P	1.01483					
1334	10	28	11	56	13		-8227	132	P	-1.23723					
1335	3	25	10	14	52		-8222	99	H	-0.84450					
1335	9	17	18	41	52		-8216	104	P	1.03034					
1336	3	14	00	40	14		-8210	109	H	-0.13867					
1336	9	6	02	06	57		-8204	114	H	0.25039					
1337	3	3	08	40	40		-8198	119	A	0.61809					
1337	8	26	16	12	56		-8192	124	T	-0.48438					
1338	2	20	09	47	28		-8186	129	P	1.35232					
1338	7	18	01	22	21		-8181	96	P	1.35333					
1338	8	16	09	03	10		-8180	134	P	-1.19349					
1339	1	10	17	31	37		-8175	101	H	-0.93722					
1339	7	7	13	50	30		-8169	106	H	0.64490					
1339	12	31	02	57	33		-8163	111	H	-0.20122					
1340	6	25	19	10	37		-8157	116	A	-0.12554					
1340	12	19	17	37	49		-8151	121	T	0.47402					
1341	6	14	19	52	10		-8145	126	H	-0.89243					
1341	12	9	09	03	29		-8139	131	P	1.14986					
1342	5	5	12	02	35		-8134	98	P	1.09705					
1342	10	30	05	22	11		-8128	103	H	-0.96967					
1343	4	25	01	24	14		-8122	108	T	0.30747					
1343	10	19	06	39	23		-8116	113	A	-0.28738					
1344	4	13	18	11	35		-8110	118	T	-0.42020					
1344	10	7	06	26	56		-8104	123	A	0.41688					
1345	3	4	22	47	12		-8099	90	P	1.53041					
1345	4	3	09	44	56		-8098	128	P	-1.17186					
1345	9	26	11	53	51		-8092	133	P	1.10781					
1346	2	22	04	33	46		-8087	100	H	0.87180					
1346	8	17	16	11	25		-8081	105	H	-0.83125					
1347	2	11	04	27	02		-8075	110	A	0.17757					
1347	8	7	09	01	37		-8069	115	T	-0.11168					
1348	1	31	05	31	31		-8063	120	A	-0.52277					
1348	7	26	22	37	06		-8057	125	H	0.66151					
1349	1	19	13	24	37		-8051	130	P	-1.18484					
1349	6	16	15	12	24		-8046	97	P	-1.34692					
1349	7	16	05	25	40		-8045	135	P	1.47813					
1349	12	10	16	46	26		-8040	102	H	0.88088					
1350	6	5	15	49	57		-8034	107	A	-0.58843					
1350	11	30	07	34	49		-8028	112	H	0.22251					
1351	5	25	20	52	01		-8022	117	H	0.20142					
1351	11	19	17	18	01		-8016	122	A	-0.49307					
1352	5	14	09	04	20		-8010	127	H	0.94361					
1352	11	7	19	47	10		-8004	132	P	-1.22111					
1353	4	4	18	11	05		-7999	99	H	-0.89494					
1353	9	28	02	13	50		-7993	104	P	1.06814					
1354	3	25	08	30	19		-7987	109	H	-0.18296					
1354	9	17	09	54	38		-7981	114	H	0.29452					
1355	3	14	16	13	54		-7975	119	A	0.57907					
1355	9	7	00	09	06		-7969	124	T	-0.43417					
1356	3	2	17	13	16		-7963	129	P	1.31673					
1356	7	28	08	49	07		-7958	96	P	1.42330					
1356	8	26	16	52	08		-7957	134	P	-1.14122					
1357	1	21	01	46	42		-7952	101	H	-0.94489					
1357	7	17	20	50	30		-7946	106	A	0.72257					
1358	1	10	11	37	15		-7940	111	T	-0.20663					
1358	7	7	01	41	44		-7934	116	A	-0.04063					
1358	12	31	02	29	35		-7928	121	T	0.47004					
1359	6	26	02	16	31		-7922	126	H	-0.80405					
1359	12	20	17	50	58		-7916	131	P	1.14954					
1360	5	15	19	10	57		-7911	98	P	1.16449					
1360	6	14	05	56	04		-7910	136	P	-1.52289					
1360	11	9	13	27	05		-7905	103	H	-0.98593					
1361	5	5	08	58	01		-7899	108	T	0.37200					
1361	10	29	14	21	51		-7893	113	A	-0.31025					
1362	4	25	01	56	15		-7887	118	T	-0.36125					
1362	10	18	14	09	26		-7881	123	A	0.38779					
1363	4	14	17	23	46		-7875	128	P	-1.12142					
1363	10	7	19	52	54		-7869	133	P	1.07401					
1364	3	4	12	06	38		-7864	100	H	0.90929					
1364	8	28	00	02	59		-7858	105	H	-0.88334					
1365	2	21	12	00	57		-7852	110	A	0.20718					
1365	8	17	16	41	45		-7846	115	T	-0.17173					
1366	2	10	13	29	53		-7840	120	A	-0.50180					
1366	8	7	05	50	21		-7834	125	H	0.59566					
1367	1	30	21	53	09		-7828	130	P	-1.17060					
1367	6	27	21	36	11		-7823	97	P	-1.43446					
1367	7	27	12	05	43		-7822	135	P	1.40415					
1367	12	22	01	39	34		-7817	102	H	0.88405					
1368	6	15	22	19	08		-7811	107	A	-0.67369					
1368	12	10	16	17	16		-7805	112	H	0.22678					
1369	6	5	03	49	29		-7799	117	H	0.12210					
1369	11	30	01	36	55		-7793	122	A	-0.48749					
1370	5	25	16	28	26		-7787	127	H	0.87069					
1370	11	19	03	42	03		-7781	132	P	-1.20842					
1371	4	16	02	00	12		-7776	99	H	-0.95093					
1371	10	9	09	55	23		-7770	104	P	1.09881					
1372	4	4	16	09	01		-7764	109	H	-0.23598					
1372	9	27	17	53	13		-7758	114	H	0.33029					
1373	3	24	23	35	21		-7752	119	A	0.53102					
1373	9	17	08	14	15		-7746	124	T	-0.39141					
1374	3	14	00	29	06		-7740	129	P	1.27302					
1374	8	8	16	20	03		-7735	96	P	1.48909					
1374	9	7	00	48	04		-7734	134	P	-1.09513					
1375	2	1	09	57	35		-7729	101	H	-0.95664					
1375	7	29	03	50	49		-7723	106	H	0.79894					
1376	1	21	20	15	00		-7717	111	T	-0.21424					
1376	7	17	08	13	12		-7711	116	A	0.04370					
1377	1	10	11	19	30		-7705	121	T	0.46449					
1377	7	6	08	43	28		-7699	126	A	-0.71696					
1377	12	31	02	38	10		-7693	131	P	1.14926					
1378	5	27	02	18	04		-7688	98	P	1.23340					
1378	6	25	12	45	16		-7687	136	P	-1.43943					
1378	11	20	21	35	59		-7682	103	A	-0.99823					
1379	5	16	16	28	56		-7676	108	T	0.43945					
1379	11	9	22	10	27		-7670	113	A	-0.32763					
1380	5	5	09	34	57		-7664	118	T	-0.29751					
1380	10	28	22	00	46		-7658	123	A	0.36549					
1381	4	25	00	55	45		-7652	128	P	-1.06611					
1381	10	18	04	00	19		-7646	133	P	1.04635					
1382	3	15	19	30	23		-7641	100	H	0.95339					
1382	9	8	08	02	23		-7635	105	H	-0.92914					
1383	3	4	19	25	58		-7629	110	A	0.24418					
1383	8	29	00	27	37		-7623	115	T	-0.22634					
1384	2	21	21	20	43		-7617	120	A	-0.47396					
1384	8	17	13	09	04		-7611	125	A	0.53535					
1385	2	10	06	14	23		-7605	130	P	-1.14996					
1385	7	8	04	02	09		-7600	97	P	-1.51902					
1385	8	6	18	51	36		-7599	135	P	1.33512					
1386	1	1	10	31	26		-7594	102	H	0.88797					
1386	6	27	04	49	16		-7588	107	H	-0.75845					
1386	12	22	01	00	26		-7582	112	H	0.22983					
1387	6	16	10	46	22		-7576	117	H	0.04152					
1387	12	11	09	58	27		-7570	122	A	-0.48447					
1388	6	4	23	49	24		-7564	127	H	0.79435					
1388	11	29	11	42	15		-7558	132	P	-1.20008					
1389	4	26	09	42	21		-7553	99	P	-1.01247					
1389	5	25	16	48	06		-7552	137	P	1.49924					
1389	10	19	17	46	25		-7547	104	P	1.12244					
1390	4	15	23	40	35		-7541	109	H	-0.29413					
1390	10	9	02	00	24		-7535	114	H	0.35957					
1391	4	5	06	47	39		-7529	119	A	0.47604					
1391	9	28	16	26	29		-7523	124	T	-0.35432					
1392	3	24	07	36	44		-7517	129	P	1.22248					
1392	9	17	08	51	00		-7511	134	P	-1.05495					
1393	2	11	18	02	24		-7506	101	H	-0.97428					
1393	8	8	10	56	15		-7500	106	H	0.87011					
1394	2	1	04	47	47		-7494	111	T	-0.22691					
1394	7	28	14	48	15		-7488	116	A	0.12467					
1395	1	21	20	05	23		-7482	121	T	0.45539					
1395	7	17	15	14	16		-7476	126	A	-0.63197					
1396	1	11	11	21	14		-7470	131	P	1.14626					
1396	6	6	09	23	27		-7465	98	P	1.30444					
1396	7	5	19	37	40		-7464	136	P	-1.35698					
1396	12	1	05	47	59		-7459	103	A	-1.00747					
1397	5	26	23	56	49		-7453	108	T	0.50994					
1397	11	20	06	04	16		-7447	113	A	-0.34085					
1398	5	16	17	08	39		-7441	118	T	-0.22959					
1398	11	9	06	00	33		-7435	123	A	0.34924					
1399	5	6	08	18	28		-7429	128	P	-1.00371					
1399	10	29	12	17	08		-7423	133	P	1.02553					
1400	3	26	02	43	39		-7418	100	A	1.00561					
1400	9	18	16	09	41		-7412	105	H	-0.96851					
1401	3	15	02	42	42		-7406	110	A	0.28834					
1401	9	8	08	20	19		-7400	115	T	-0.27470					
1402	3	4	05	06	37		-7394	120	A	-0.44114					
1402	8	28	20	31	37		-7388	125	A	0.47894					
1403	2	21	14	31	39		-7382	130	P	-1.12543					
1403	8	18	01	41	38		-7376	135	P	1.26963					
1404	1	12	19	20	46		-7371	102	H	0.89430					
1404	7	7	11	22	59		-7365	107	H	-0.84078					
1405	1	1	09	41	36		-7359	112	H	0.23407					
1405	6	26	17	47	03		-7353	117	H	-0.03714					
1405	12	21	18	17	55		-7347	122	A	-0.48045					
1406	6	16	07	11	59		-7341	127	T	0.71868					
1406	12	10	19	43	49		-7335	132	P	-1.19298					
1407	5	7	17	17	21		-7330	99	P	-1.07948					
1407	6	6	00	16	30		-7329	137	P	1.42953					
1407	10	31	01	46	21		-7324	104	P	1.13957					
1408	4	26	07	02	09		-7318	109	H	-0.35957					
1408	10	19	10	16	58		-7312	114	H	0.38181					
1409	4	15	13	49	16		-7306	119	A	0.41287					
1409	10	9	00	48	07		-7300	124	T	-0.32506					
1410	4	4	14	35	16		-7294	129	P	1.16409					
1410	9	28	17	00	45		-7288	134	P	-1.02082					
1411	2	23	02	01	33		-7283	101	A	-0.99732					
1411	8	19	18	05	17		-7277	106	H	0.93743					
1412	2	12	13	15	00		-7271	111	T	-0.24470					
1412	8	7	21	27	44		-7265	116	A	0.20159					
1413	2	1	04	47	04		-7259	121	T	0.44283					
1413	7	27	21	50	24		-7253	126	A	-0.55076					
1414	1	21	20	00	45		-7247	131	P	1.14096					
1414	6	17	16	30	38		-7242	98	P	1.37468					
1414	7	17	02	35	03		-7241	136	P	-1.27722					
1414	12	12	14	01	45		-7236	103	A	-1.01463					
1415	6	7	07	22	39		-7230	108	T	0.58254					
1415	12	1	14	02	30		-7224	113	A	-0.35039					
1416	5	27	00	38	46		-7218	118	T	-0.15861					
1416	11	19	14	05	54		-7212	123	A	0.33692					
1417	5	16	15	36	31		-7206	128	H	-0.93802					
1417	11	8	20	41	02		-7200	133	P	1.00957					
1418	4	6	09	48	07		-7195	100	P	1.06409					
1418	9	30	00	24	08		-7189	105	T	-1.00215					
1419	3	26	09	50	55		-7183	110	A	0.33971					
1419	9	19	16	20	20		-7177	115	T	-0.31630					
1420	3	14	12	42	56		-7171	120	A	-0.39963					
1420	9	8	04	02	07		-7165	125	A	0.43001					
1421	3	3	22	40	32		-7159	130	P	-1.09352					
1421	8	28	08	38	51		-7153	135	P	1.20998					
1422	1	23	04	05	40		-7148	102	H	0.90423					
1422	7	18	18	00	59		-7142	107	H	-0.91986					
1423	1	12	18	20	18		-7136	112	H	0.23981					
1423	7	8	00	48	39		-7130	117	H	-0.11586					
1424	1	2	02	37	14		-7124	122	A	-0.47703					
1424	6	26	14	34	22		-7118	127	T	0.64238					
1424	12	21	03	46	24		-7112	132	P	-1.18691					
1425	5	18	00	47	36		-7107	99	P	-1.14991					
1425	6	16	07	44	02		-7106	137	P	1.35914					
1425	11	10	09	54	28		-7101	104	P	1.15042					
1426	5	7	14	17	31		-7095	109	H	-0.42946					
1426	10	30	18	40	37		-7089	114	H	0.39887					
1427	4	26	20	43	38		-7083	119	A	0.34426					
1427	10	20	09	16	34		-7077	124	T	-0.30112					
1428	4	14	21	25	44		-7071	129	P	1.09856					
1428	10	9	01	18	07		-7065	134	H	-0.99323					
1429	3	5	09	54	06		-7060	101	P	-1.02668					
1429	8	30	01	20	28		-7054	106	A	0.99862					
1430	2	22	21	35	48		-7048	111	T	-0.26857					
1430	8	19	04	13	50		-7042	116	A	0.27273					
1431	2	12	13	21	49		-7036	121	T	0.42443					
1431	8	8	04	32	59		-7030	126	A	-0.47392					
1432	2	2	04	33	42		-7024	131	P	1.13079					
1432	6	27	23	39	38		-7019	98	P	1.44435					
1432	7	27	09	39	01		-7018	136	P	-1.20128					
1432	12	22	22	14	09		-7013	103	P	-1.02255					
1433	6	17	14	48	40		-7007	108	T	0.65559					
1433	12	11	22	03	42		-7001	113	A	-0.35800					
1434	6	7	08	05	18		-6995	118	T	-0.08483					
1434	11	30	22	17	33		-6989	123	A	0.32893					
1435	5	27	22	47	53		-6983	128	H	-0.86720					
1435	11	20	05	12	02		-6977	133	A	0.99896					
1436	4	16	16	42	08		-6972	100	P	1.13038					
1436	10	10	08	47	25		-6966	105	P	-1.02867					
1437	4	5	16	52	04		-6960	110	A	0.39718					
1437	9	30	00	26	43		-6954	115	T	-0.35205					
1438	3	25	20	14	21		-6948	120	A	-0.35304					
1438	9	19	11	38	06		-6942	125	A	0.38632					
1439	3	15	06	43	31		-6936	130	P	-1.05604					
1439	9	8	15	42	18		-6930	135	P	1.15540					
1440	2	3	12	45	47		-6925	102	H	0.91814					
1440	7	29	00	45	40		-6919	107	H	-0.99392					
1441	1	23	02	52	48		-6913	112	H	0.25007					
1441	7	18	07	57	15		-6907	117	T	-0.18968					
1442	1	12	10	51	51		-6901	122	A	-0.47061					
1442	7	7	21	59	37		-6895	127	T	0.56785					
1443	1	1	11	47	17		-6889	132	P	-1.17951					
1443	5	29	08	13	09		-6884	99	P	-1.22350					
1443	6	27	15	11	06		-6883	137	P	1.28862					
1443	11	21	18	08	47		-6878	104	P	1.15734					
1444	5	17	21	24	40		-6872	109	H	-0.50534					
1444	11	10	03	12	19		-6866	114	H	0.41000					
1445	5	7	03	29	37		-6860	119	A	0.26908					
1445	10	30	17	52	10		-6854	124	T	-0.28302					
1446	4	26	04	09	01		-6848	129	P	1.02669					
1446	10	20	09	42	41		-6842	134	H	-0.97202					
1447	3	16	17	39	00		-6837	101	P	-1.06297					
1447	9	10	08	41	38		-6831	106	P	1.05398					
1448	3	5	05	49	56		-6825	111	T	-0.29848					
1448	8	29	11	07	03		-6819	116	A	0.33780					
1449	2	22	21	50	08		-6813	121	T	0.40070					
1449	8	18	11	24	04		-6807	126	A	-0.40321					
1450	2	12	13	01	22		-6801	131	P	1.11681					
1450	7	9	06	51	27		-6796	98	P	1.51235					
1450	8	7	16	48	48		-6795	136	P	-1.12882					
1451	1	3	06	25	37		-6790	103	P	-1.03072					
1451	6	28	22	15	24		-6784	108	T	0.72855					
1451	12	23	06	05	17		-6778	113	A	-0.36517					
1452	6	17	15	30	41		-6772	118	T	-0.01033					
1452	12	11	06	31	52		-6766	123	A	0.32230					
1453	6	7	05	56	43		-6760	128	H	-0.79500					
1453	11	30	13	46	18		-6754	133	H	0.99022					
1454	4	27	23	29	05		-6749	100	P	1.20164					
1454	10	21	17	17	27		-6743	105	P	-1.04998					
1455	4	16	23	43	59		-6737	110	A	0.46264					
1455	10	11	08	40	43		-6731	115	T	-0.38102					
1456	4	5	03	37	13		-6725	120	A	-0.29815					
1456	9	29	19	22	24		-6719	125	A	0.35015					
1457	3	25	14	38	14		-6713	130	P	-1.01092					
1457	9	18	22	54	57		-6707	135	P	1.10816					
1458	2	13	21	19	37		-6702	102	H	0.93721					
1458	8	9	07	36	09		-6696	107	P	-1.06372					
1459	2	3	11	20	39		-6690	112	H	0.26365					
1459	7	29	15	10	10		-6684	117	T	-0.26060					
1460	1	23	19	01	50		-6678	122	A	-0.46090					
1460	7	18	05	27	50		-6672	127	T	0.49527					
1461	1	11	19	46	17		-6666	132	P	-1.17074					
1461	6	8	15	36	19		-6661	99	P	-1.29871					
1461	7	7	22	39	25		-6660	137	P	1.21899					
1461	12	2	02	27	45		-6655	104	P	1.16120					
1462	5	29	04	28	01		-6649	109	H	-0.58339					
1462	11	21	11	49	23		-6643	114	H	0.41738					
1463	5	18	10	08	50		-6637	119	A	0.18893					
1463	11	11	02	33	44		-6631	124	T	-0.26980					
1464	5	6	10	46	55		-6625	129	H	0.95008					
1464	10	30	18	13	10		-6619	134	H	-0.95620					
1465	3	27	01	17	25		-6614	101	P	-1.10527					
1465	9	20	16	10	41		-6608	106	P	1.10183					
1466	3	16	13	57	12		-6602	111	T	-0.33487					
1466	9	9	18	07	52		-6596	116	A	0.39637					
1467	3	6	06	10	41		-6590	121	T	0.37046					
1467	8	29	18	24	27		-6584	126	A	-0.33926					
1468	2	23	21	18	53		-6578	131	P	1.09519					
1468	8	18	00	08	07		-6572	136	P	-1.06289					
1469	1	13	14	32	40		-6567	103	P	-1.04212					
1469	7	9	05	44	19		-6561	108	H	0.79988					
1470	1	2	14	05	53		-6555	113	A	-0.37339					
1470	6	28	22	54	54		-6549	118	T	0.06486					
1470	12	22	14	49	05		-6543	123	A	0.31741					
1471	6	18	13	00	12		-6537	128	T	-0.71905					
1471	12	11	22	25	20		-6531	133	H	0.98484					
1472	5	8	06	07	54		-6526	100	P	1.27888					
1472	6	6	20	20	31		-6525	138	P	-1.54501					
1472	11	1	01	54	23		-6520	105	P	-1.06581					
1473	4	27	06	30	55		-6514	110	A	0.53261					
1473	10	21	17	01	26		-6508	115	T	-0.40405					
1474	4	16	10	55	47		-6502	120	A	-0.23886					
1474	10	11	03	12	16		-6496	125	A	0.31940					
1475	4	5	22	27	40		-6490	130	H	-0.96085					
1475	9	30	06	15	13		-6484	135	P	1.06747					
1476	2	25	05	45	37		-6479	102	H	0.96248					
1476	8	19	14	36	12		-6473	107	P	-1.12609					
1477	2	13	19	40	22		-6467	112	H	0.28310					
1477	8	8	22	30	56		-6461	117	T	-0.32578					
1478	2	3	03	04	07		-6455	122	A	-0.44565					
1478	7	29	13	01	16		-6449	127	T	0.42682					
1479	1	23	03	39	41		-6443	132	P	-1.15733					
1479	6	19	22	56	08		-6438	99	P	-1.37575					
1479	7	19	06	09	12		-6437	137	P	1.15085					
1479	12	13	10	50	14		-6432	104	P	1.16281					
1480	6	8	11	26	07		-6426	109	H	-0.66450					
1480	12	1	20	30	37		-6420	114	H	0.42167					
1481	5	28	16	42	57		-6414	119	A	0.10523					
1481	11	21	11	21	11		-6408	124	T	-0.26184					
1482	5	17	17	18	57		-6402	129	H	0.86803					
1482	11	11	02	49	45		-6396	134	H	-0.94591					
1483	4	7	08	49	06		-6391	101	P	-1.15371					
1483	10	1	23	47	13		-6385	106	P	1.14295					
1484	3	26	21	56	46		-6379	111	T	-0.37825					
1484	9	20	01	17	54		-6373	116	A	0.44725					
1485	3	16	14	24	21		-6367	121	T	0.33438					
1485	9	9	01	33	04		-6361	126	A	-0.28130					
1486	3	6	05	29	58		-6355	131	P	1.06883					
1486	8	29	07	34	54		-6349	136	P	-1.00199					
1487	1	24	22	35	00		-6344	103	P	-1.05672					
1487	7	20	13	15	33		-6338	108	H	0.86943					
1488	1	13	22	03	43		-6332	113	A	-0.38409					
1488	7	9	06	20	50		-6326	118	T	0.13826					
1489	1	1	23	04	26		-6320	123	A	0.31009					
1489	6	28	20	04	24		-6314	128	H	-0.64421					
1489	12	22	07	04	57		-6308	133	H	0.97895					
1490	5	19	12	40	59		-6303	100	P	1.35983					
1490	6	18	02	55	30		-6302	138	P	-1.46626					
1490	11	12	10	36	41		-6297	105	P	-1.07752					
1491	5	8	13	11	30		-6291	110	A	0.60832					
1491	11	2	01	28	44		-6285	115	T	-0.42096					
1492	4	26	18	07	08		-6279	120	A	-0.17248					
1492	10	21	11	10	35		-6273	125	A	0.29629					
1493	4	16	06	10	19		-6267	130	H	-0.90436					
1493	10	10	13	43	33		-6261	135	P	1.03333					
1494	3	7	14	04	18		-6256	102	H	0.99382					
1494	8	30	21	44	34		-6250	107	P	-1.18224					
1495	2	25	03	52	02		-6244	112	H	0.30887					
1495	8	20	05	58	27		-6238	117	T	-0.38626					
1496	2	14	10	59	29		-6232	122	A	-0.42507					
1496	8	8	20	40	13		-6226	127	T	0.36246					
1497	2	2	11	27	47		-6220	132	P	-1.13947					
1497	6	30	06	16	37		-6215	99	P	-1.45155					
1497	7	29	13	43	10		-6214	137	P	1.08624					
1497	12	23	19	14	58		-6209	104	P	1.16321					
1498	6	19	18	21	38		-6203	109	A	-0.74673					
1498	12	13	05	15	07		-6197	114	T	0.42400					
1499	6	8	23	13	37		-6191	119	A	0.01935					
1499	12	2	20	11	30		-6185	124	T	-0.25590					
1500	5	27	23	48	27		-6179	129	H	0.78308					
1500	11	21	11	30	27		-6173	134	H	-0.93950					
1501	4	17	16	15	50		-6168	101	P	-1.20717					
1501	5	17	03	27	39		-6167	139	P	1.50010					
1501	10	12	07	30	03		-6162	106	P	1.17817					
1502	4	7	05	49	58		-6156	111	T	-0.42767					
1502	10	1	08	36	16		-6150	116	A	0.49110					
1503	3	27	22	28	18		-6144	121	T	0.29032					
1503	9	20	08	52	36		-6138	126	A	-0.23164					
1504	3	16	13	30	07		-6132	131	P	1.03441					
1504	9	8	15	12	13		-6126	136	H	-0.94880					
1505	2	4	06	29	05		-6121	103	P	-1.07757					
1505	7	30	20	51	52		-6115	108	H	0.93503					
1506	1	24	05	58	05		-6109	113	A	-0.39796					
1506	7	20	13	46	56		-6103	118	T	0.21104					
1507	1	13	07	20	09		-6097	123	A	0.30226					
1507	7	10	03	06	33		-6091	128	H	-0.56819					
1508	1	2	15	45	08		-6085	133	H	0.97311					
1508	5	29	19	08	57		-6080	100	P	1.44410					
1508	6	28	09	28	44		-6079	138	P	-1.38616					
1508	11	22	19	24	19		-6074	105	P	-1.08511					
1509	5	18	19	49	33		-6068	110	A	0.68636					
1509	11	12	10	00	13		-6062	115	H	-0.43389					
1510	5	8	01	16	14		-6056	120	H	-0.10317					
1510	11	1	19	13	49		-6050	125	A	0.27802					
1511	4	27	13	47	23		-6044	130	H	-0.84264					
1511	10	21	21	19	48		-6038	135	A	1.00572					
1512	3	17	22	14	33		-6033	102	P	1.03198					
1512	4	16	06	22	24		-6032	140	P	-1.52908					
1512	9	10	05	03	23		-6027	107	P	-1.23058					
1513	3	7	11	54	02		-6021	112	H	0.34193					
1513	8	30	13	35	50		-6015	117	T	-0.43932					
1514	2	24	18	45	29		-6009	122	A	-0.39757					
1514	8	20	04	25	14		-6003	127	T	0.30311					
1515	2	13	19	08	16		-5997	132	P	-1.11549					
1515	7	11	13	36	52		-5992	99	P	-1.52631					
1515	8	9	21	21	22		-5991	137	P	1.02574					
1516	1	4	03	38	40		-5986	104	P	1.16505					
1516	6	30	01	15	16		-5980	109	H	-0.82920					
1516	12	23	14	00	50		-5974	114	T	0.42546					
1517	6	19	05	41	29		-5968	119	A	-0.06844					
1517	12	13	05	04	11		-5962	124	T	-0.25215					
1518	6	8	06	15	21		-5956	129	A	0.69541					
1518	12	2	20	14	53		-5950	134	H	-0.93668					
1519	4	28	23	35	43		-5945	101	P	-1.26670					
1519	5	28	10	20	03		-5944	139	P	1.41871					
1519	10	23	15	20	32		-5939	106	P	1.20625					
1520	4	17	13	36	45		-5933	111	T	-0.48264					
1520	10	11	16	03	19		-5927	116	A	0.52751					
1521	4	7	06	26	04		-5921	121	T	0.24132					
1521	9	30	16	21	41		-5915	126	A	-0.18942					
1522	3	27	21	22	57		-5909	131	H	0.99453					
1522	9	19	22	57	31		-5903	136	H	-0.90131					
1523	2	15	14	16	41		-5898	103	P	-1.10311					
1523	8	11	04	33	13		-5892	108	H	0.99669					
1524	2	4	13	45	33		-5886	113	A	-0.41774					
1524	7	30	21	17	37		-5880	118	T	0.27953					
1525	1	23	15	31	20		-5874	123	A	0.28964					
1525	7	20	10	11	03		-5868	128	H	-0.49488					
1526	1	13	00	22	31		-5862	133	H	0.96427					
1526	6	10	01	34	26		-5857	100	P	1.52959					
1526	7	9	16	02	41		-5856	138	P	-1.30649					
1526	12	4	04	14	35		-5851	105	P	-1.09059					
1527	5	30	02	22	57		-5845	110	H	0.76859					
1527	11	23	18	36	36		-5839	115	H	-0.44229					
1528	5	18	08	21	04		-5833	120	H	-0.02914					
1528	11	12	03	22	58		-5827	125	A	0.26517					
1529	5	7	21	19	49		-5821	130	H	-0.77617					
1529	11	1	05	04	11		-5815	135	H	0.98448					
1530	3	29	06	16	34		-5810	102	P	1.07673					
1530	4	27	14	07	19		-5809	140	P	-1.47279					
1530	9	21	12	31	34		-5804	107	P	-1.27193					
1531	3	18	19	47	20		-5798	112	H	0.38157					
1531	9	10	21	21	50		-5792	117	T	-0.48577					
1532	3	7	02	21	38		-5786	122	A	-0.36265					
1532	8	30	12	17	43		-5780	127	T	0.24985					
1533	2	24	02	42	07		-5774	132	P	-1.08618					
1533	8	20	05	03	59		-5768	137	H	0.96920					
1534	1	14	12	01	18		-5763	104	P	1.16836					
1534	7	11	08	08	45		-5757	109	H	-0.91048					
1535	1	3	22	45	48		-5751	114	T	0.42834					
1535	6	30	12	08	19		-5745	119	A	-0.15665					
1535	12	24	13	56	55		-5739	124	T	-0.24842					
1536	6	18	12	43	18		-5733	129	A	0.60782					
1536	12	13	04	59	16		-5727	134	H	-0.93449					
1537	5	9	06	52	56		-5722	101	P	-1.32899					
1537	6	7	17	14	00		-5721	139	P	1.33721					
1537	11	2	23	17	00		-5716	106	P	1.22845					
1538	4	28	21	17	29		-5710	111	T	-0.54325					
1538	10	22	23	38	40		-5704	116	A	0.55700					
1539	4	18	14	15	06		-5698	121	T	0.18524					
1539	10	12	00	01	44		-5692	126	A	-0.15528					
1540	4	7	05	04	27		-5686	131	H	0.94607					
1540	9	30	06	54	09		-5680	136	H	-0.86223					
1541	2	25	21	54	40		-5675	103	P	-1.13612					
1541	8	21	12	20	04		-5669	108	P	1.05395					
1541	9	19	20	33	58		-5668	146	P	-1.51422					
1542	2	14	21	27	21		-5663	113	A	-0.44247					
1542	8	11	04	51	04		-5657	118	T	0.34522					
1543	2	3	23	38	51		-5651	123	A	0.27341					
1543	7	31	17	16	22		-5645	128	H	-0.42309					
1544	1	24	08	57	45		-5639	133	H	0.95321					
1544	7	19	22	38	21		-5633	138	P	-1.22832					
1544	12	14	13	06	24		-5628	105	P	-1.09494					
1545	6	9	08	57	24		-5622	110	H	0.85040					
1545	12	4	03	15	40		-5616	115	H	-0.44810					
1546	5	29	15	24	38		-5610	120	H	0.04687					
1546	11	23	11	35	41		-5604	125	A	0.25601					
1547	5	19	04	48	57		-5598	130	T	-0.70617					
1547	11	12	12	54	24		-5592	135	H	0.96822					
1548	4	8	14	10	05		-5587	102	P	1.12805					
1548	5	7	21	46	52		-5586	140	P	-1.41227					
1548	10	1	20	10	47		-5581	107	P	-1.30504					
