-1197	11	04	22	39	11	28963	P	167.9	-	13N	138E
-1196	4	30	17	19	40	28953	N	-	-	12S	141W
-1196	9	25	03	35	03	28945	N	-	-	5S	67E
-1196	10	24	13	48	42	28944	N	-	-	9N	90W
-1195	3	21	03	30	44	28936	P	130.4	-	5N	71E
-1195	9	14	17	08	26	28927	P	149.7	-	8S	136W
-1194	3	10	10	54	44	28918	T+	220.7	101.5	9N	39W
-1194	9	04	00	18	48	28908	T-	230.4	104.1	12S	116E
-1193	2	28	00	47	14	28899	P	158.5	-	12N	113E
-1193	8	24	01	10	38	28890	P	165.7	-	15S	103E
-1192	1	19	07	37	48	28882	N	-	-	24N	10E
-1192	2	17	17	17	45	28880	N	-	-	15N	135W
-1192	7	13	12	32	11	28873	N	-	-	25S	68W
-1192	8	12	01	58	12	28871	N	-	-	18S	91E
-1191	1	07	19	02	47	28863	P	178.2	-	24N	163W
-1191	7	02	23	41	28	28854	P	177.6	-	24S	124E
-1191	12	27	23	05	11	28845	T-	232.2	102.3	24N	135E
-1190	6	22	15	57	31	28835	T+	208.8	93.4	23S	121W
-1190	12	16	22	15	17	28826	P	144.9	-	22N	146E
-1189	6	12	08	50	27	28817	P	97.2	-	21S	15W
-1189	11	06	08	58	09	28809	N	-	-	14N	17W
-1189	12	06	00	04	43	28807	N	-	-	20N	118E
-1188	5	02	10	31	21	28800	P	75.7	-	12S	39W
-1188	10	25	21	20	11	28790	P	146.9	-	10N	157E
-1187	4	21	13	08	29	28781	T-	231.3	95.8	8S	78W
-1187	10	15	13	00	51	28772	T+	210.5	97.4	5N	77W
-1186	4	10	13	56	04	28762	P	193.0	-	3S	88W
-1186	10	05	03	18	40	28753	P	169.2	-	0S	69E
-1185	3	01	09	31	26	28745	N	-	-	11N	19W
-1185	3	30	19	57	23	28744	N	-	-	2N	177W
-1185	8	25	20	06	37	28736	N	-	-	14S	178E
-1185	9	24	11	55	25	28735	N	-	-	5S	59W
-1184	2	19	00	30	29	28727	P	164.5	-	15N	117E
-1184	8	13	20	13	26	28718	P	135.0	-	18S	177E
-1183	2	07	16	50	35	28708	T+	212.6	98.6	18N	128W
-1183	8	02	22	27	19	28699	T+	228.4	103.4	21S	143E
-1182	1	28	05	49	26	28690	P	136.9	-	22N	37E
-1182	7	23	07	51	56	28680	P	160.6	-	23S	2E
-1182	12	18	17	43	32	28673	N	-	-	22N	146W
-1181	1	17	11	47	28	28671	N	-	-	24N	54W
-1181	6	13	16	22	17	28663	N	-	-	21S	128W
-1181	7	12	23	13	29	28662	N	-	-	25S	130E
-1181	12	07	16	48	20	28654	P	146.4	-	21N	134W
-1180	6	02	08	38	34	28645	T	199.4	54.1	20S	13W
-1180	11	25	20	29	26	28636	T-	223.4	101.1	19N	170E
-1179	5	22	19	45	19	28626	T	210.3	59.0	18S	180W
-1179	11	15	07	26	24	28617	P	168.0	-	17N	5E
-1178	5	11	23	40	52	28608	N	-	-	16S	122E
-1178	10	06	12	09	06	28600	N	-	-	0S	64W
-1178	11	04	22	39	51	28599	N	-	-	14N	136E
-1177	4	01	10	22	20	28591	P	104.8	-	1N	34W
-1177	9	26	01	18	55	28582	P	144.1	-	4S	99E
-1176	3	20	18	21	43	28572	T+	219.3	99.6	4N	153W
-1176	9	14	07	55	34	28563	T-	230.5	103.3	8S	0E
-1175	3	10	08	41	12	28554	P	167.0	-	8N	8W
-1175	9	03	08	23	28	28545	P	175.4	-	11S	7W
-1174	1	29	16	00	00	28537	N	-	-	22N	116W
-1174	2	28	01	22	02	28535	N	-	-	11N	102E
-1174	7	24	19	40	05	28528	N	-	-	24S	176W
-1174	8	23	09	15	59	28526	N	-	-	15S	20W
-1173	1	19	03	11	40	28518	P	175.5	-	23N	75E
-1173	7	14	07	08	15	28509	P	167.0	-	24S	11E
-1172	1	08	06	58	38	28500	T-	232.8	103.1	24N	17E
-1172	7	02	23	29	34	28491	T+	210.5	97.3	24S	125E
-1172	12	27	06	11	00	28481	P	148.0	-	23N	27E
-1171	6	22	16	10	57	28472	P	121.6	-	22S	126W
-1171	11	16	17	32	45	28464	N	-	-	18N	147W
-1171	12	16	08	24	29	28463	N	-	-	22N	8W
-1170	5	13	17	10	03	28455	N	-	-	16S	141W
-1170	11	06	06	08	24	28446	P	146.6	-	14N	24E
-1169	5	02	19	30	56	28437	T	226.5	83.0	12S	176W
-1169	10	26	21	47	06	28427	T+	210.5	97.2	9N	149E
-1168	4	20	20	32	23	28418	P	204.1	-	7S	170E
-1168	10	15	11	47	13	28409	P	170.7	-	4N	60W
-1167	3	11	17	12	52	28401	N	-	-	7N	137W
-1167	4	10	03	06	40	28400	N	-	-	2S	73E
-1167	9	05	03	28	12	28392	N	-	-	10S	66E
-1167	10	04	19	52	51	28390	N	-	-	1S	179E
-1166	3	01	08	33	24	28383	P	157.5	-	11N	6W
-1166	8	25	03	20	15	28374	P	116.7	-	14S	69E
-1165	2	19	00	58	18	28364	T+	213.3	99.4	15N	108E
-1165	8	14	05	45	22	28355	T+	226.7	100.9	18S	33E
-1164	2	08	13	48	11	28346	P	144.3	-	19N	84W
-1164	8	02	15	27	26	28337	P	170.6	-	21S	113W
-1164	12	29	01	38	08	28329	N	-	-	23N	95E
-1163	1	27	19	30	11	28327	N	-	-	22N	170W
-1163	6	23	23	49	57	28320	N	-	-	22S	119E
-1163	7	23	06	54	47	28318	N	-	-	24S	14E
-1163	12	18	00	52	30	28310	P	145.2	-	22N	105E
-1162	6	13	15	49	47	28301	P	191.9	-	22S	122W
-1162	12	07	04	58	40	28292	T-	222.9	101.0	21N	42E
-1161	6	03	02	28	57	28283	T	217.5	79.4	21S	78E
-1161	11	26	16	15	04	28274	P	167.9	-	20N	128W
-1160	5	22	06	01	05	28264	N	-	-	19S	25E
-1160	10	16	20	48	47	28257	N	-	-	4N	164E
-1160	11	15	07	33	33	28255	N	-	-	17N	1E
-1159	4	11	17	10	45	28248	P	64.9	-	3S	139W
-1159	10	06	09	34	25	28238	P	139.4	-	0N	27W
-1158	4	01	01	44	23	28229	T+	217.0	95.8	0N	93E
-1158	9	25	15	39	08	28220	T-	230.5	102.3	4S	118W
-1157	3	21	16	27	42	28211	P	175.3	-	4N	127W
-1157	9	14	15	46	36	28202	P	182.5	-	7S	120W
-1156	2	10	00	12	32	28194	N	-	-	19N	120E
-1156	3	10	09	17	47	28192	N	-	-	7N	19W
-1156	8	04	02	58	14	28185	N	-	-	22S	74E
-1156	9	02	16	44	22	28183	N	-	-	11S	134W
-1155	1	29	11	10	40	28175	P	171.1	-	21N	46W
-1155	7	24	14	43	07	28166	P	155.9	-	23S	103W
-1154	1	18	14	42	39	28157	T-	233.6	104.1	22N	100W
-1154	7	14	07	06	21	28148	T+	211.3	99.0	23S	10E
-1153	1	07	14	00	19	28139	P	152.5	-	23N	91W
-1153	7	03	23	34	23	28129	P	139.7	-	23S	122E
-1153	11	28	02	08	34	28122	N	-	-	21N	83E
-1153	12	27	16	39	56	28120	N	-	-	22N	132W
-1152	5	23	23	45	49	28113	N	-	-	19S	118E
-1152	11	16	15	00	24	28103	P	146.9	-	17N	111W
-1151	5	13	01	48	56	28094	T	219.3	60.4	15S	88E
-1151	11	06	06	37	51	28085	T+	210.6	97.2	13N	15E
-1150	5	02	03	04	31	28076	T	213.2	51.4	11S	70E
-1150	10	26	20	20	47	28067	P	171.4	-	8N	169E
-1149	3	23	00	47	13	28059	N	-	-	2N	107E
-1149	4	21	10	11	37	28058	N	-	-	6S	36W
-1149	10	16	03	56	53	28048	N	-	-	4N	56E
-1148	3	11	16	29	43	28041	P	148.5	-	7N	127W
-1148	9	04	10	35	44	28032	P	97.3	-	11S	42W
-1147	3	01	08	59	08	28022	T-	213.8	99.6	12N	14W
-1147	8	24	13	12	50	28013	T+	224.6	97.4	15S	81W
-1146	2	18	21	37	17	28004	P	153.0	-	16N	157E
-1146	8	13	23	11	41	27995	P	178.1	-	19S	130E
-1145	1	09	09	25	25	27987	N	-	-	22N	22W
-1145	2	08	03	02	17	27986	N	-	-	20N	76E
-1145	7	05	07	22	19	27978	N	-	-	23S	5E
-1145	8	03	14	44	08	27977	N	-	-	22S	104W
-1145	12	29	08	50	45	27969	P	142.4	-	23N	15W
-1144	6	23	23	04	32	27960	P	182.9	-	23S	129E
-1144	12	17	13	25	21	27951	T-	222.3	100.8	23N	85W
-1143	6	13	09	12	05	27941	T-	223.0	92.1	23S	24W
-1143	12	07	01	03	16	27932	P	168.1	-	22N	99E
-1142	6	02	12	19	16	27923	Nx	-	-	21S	71W
-1142	10	28	05	33	32	27915	N	-	-	8N	31E
-1142	11	26	16	27	42	27914	N	-	-	20N	133W
-1141	4	22	23	53	24	27906	N	-	-	7S	118E
-1141	10	17	17	56	55	27897	P	136.1	-	5N	155W
-1140	4	11	09	01	41	27888	T+	213.7	89.2	4S	18W
-1140	10	05	23	29	35	27879	T-	230.4	101.3	1N	122E
-1139	4	01	00	08	17	27870	P	183.2	-	0S	116E
-1139	9	24	23	18	52	27861	P	187.6	-	3S	125E
-1138	2	20	08	15	50	27853	N	-	-	16N	3W
-1138	3	21	17	04	37	27851	N	-	-	3N	138W
-1138	8	15	10	25	35	27844	Ne	-	-	19S	39W
-1138	9	14	00	23	31	27842	N	-	-	7S	109E
-1137	2	09	19	00	07	27835	P	165.0	-	19N	164W
-1137	8	04	22	26	00	27826	P	144.4	-	21S	140E
-1136	1	29	22	18	07	27816	T-	234.2	105.0	21N	146E
-1136	7	24	14	49	40	27807	T-	211.2	99.0	22S	106W
-1135	1	17	21	44	23	27798	P	158.1	-	22N	153E
-1135	7	14	07	00	37	27789	P	154.1	-	23S	10E
-1135	12	08	10	44	38	27781	N	-	-	23N	47W
-1134	1	07	00	52	06	27780	N	-	-	22N	105E
-1134	6	04	06	19	42	27772	N	-	-	22S	18E
-1134	7	03	18	28	54	27771	Nb	-	-	22S	163W
-1134	11	27	23	52	07	27763	P	147.1	-	20N	116E
-1133	5	24	08	05	53	27754	P	209.6	-	19S	8W
-1133	11	17	15	29	41	27745	T+	210.8	97.2	17N	119W
-1132	5	12	09	36	55	27736	T	220.2	76.7	15S	31W
-1132	11	06	04	56	00	27727	P	171.7	-	13N	39E
-1131	4	02	08	16	29	27719	Ne	-	-	2S	7W
-1131	5	01	17	15	07	27717	N	-	-	10S	144W
-1131	10	26	12	05	06	27708	N	-	-	8N	68W
-1130	3	23	00	16	48	27701	P	136.4	-	3N	114E
-1130	9	15	18	02	24	27692	P	78.1	-	7S	156W
-1129	3	12	16	49	06	27682	T-	213.8	98.9	8N	133W
-1129	9	04	20	52	06	27673	T+	222.4	93.7	11S	163E
-1128	3	01	05	15	00	27664	P	162.8	-	12N	41E
-1128	8	24	07	06	12	27655	P	183.6	-	16S	9E
-1127	1	19	17	05	49	27648	N	-	-	21N	138W
-1127	2	18	10	24	38	27646	N	-	-	17N	36W
-1127	7	15	14	57	49	27638	N	-	-	22S	110W
-1127	8	13	22	39	49	27637	N	-	-	19S	136E
-1126	1	08	16	45	55	27629	P	138.8	-	23N	134W
-1126	7	05	06	20	12	27620	P	172.2	-	23S	19E
-1126	12	28	21	49	15	27611	T-	221.7	100.6	24N	149E
-1125	6	24	15	56	01	27602	T-	226.9	99.8	24S	126W
-1125	12	18	09	49	59	27593	P	168.4	-	24N	33W
-1124	6	12	18	39	23	27584	P	87.0	-	23S	167W
-1124	11	07	14	20	30	27576	N	-	-	12N	102W
-1124	12	07	01	20	43	27575	N	-	-	23N	93E
-1123	5	03	06	35	53	27567	N	-	-	11S	15E
-1123	10	28	02	22	32	27558	P	133.7	-	9N	77E
-1122	4	22	16	15	22	27549	T	209.1	79.1	8S	129W
-1122	10	17	07	26	03	27540	T-	230.4	100.4	5N	1E
-1121	4	12	07	43	23	27531	T	190.3	34.3	5S	1W
-1121	10	06	06	59	26	27522	P	191.2	-	1N	8E
-1120	3	02	16	08	53	27514	N	-	-	12N	123W
-1120	4	01	00	44	09	27513	N	-	-	1S	105E
-1120	9	24	08	13	09	27503	N	-	-	3S	10W
-1119	2	20	02	38	37	27496	P	156.2	-	15N	80E
-1119	8	15	06	17	14	27487	P	132.8	-	19S	21E
-1118	2	09	05	42	52	27478	T+	234.7	105.4	18N	34E
-1118	8	04	22	39	39	27469	T-	210.6	97.7	20S	135E
-1117	1	29	05	18	25	27460	P	165.4	-	20N	39E
-1117	7	25	14	32	32	27451	P	165.4	-	22S	104W
-1117	12	19	19	18	41	27443	N	-	-	25N	175W
-1116	1	18	08	57	49	27441	N	-	-	21N	17W
-1116	6	14	12	53	10	27434	N	-	-	24S	81W
-1116	7	14	01	28	20	27432	N	-	-	22S	91E
-1116	12	08	08	43	36	27425	P	147.2	-	23N	18W
-1115	6	03	14	22	11	27416	P	197.1	-	21S	104W
-1115	11	28	00	22	52	27407	T+	211.1	97.3	20N	107E
-1114	5	23	16	07	23	27398	T+	225.3	91.5	18S	130W
-1114	11	17	13	34	02	27389	P	171.6	-	16N	92W
-1113	5	13	00	17	25	27379	P	59.6	-	14S	108E
-1113	11	06	20	16	23	27370	N	-	-	12N	168E
-1112	4	02	07	58	55	27363	P	121.0	-	1S	4W
-1112	9	26	01	38	06	27354	P	58.2	-	2S	88E
-1111	3	23	00	32	13	27345	T-	213.2	96.7	3N	109E
-1111	9	15	04	40	18	27336	T+	220.3	90.0	7S	44E
-1110	3	12	12	43	31	27327	P	172.8	-	8N	73W
-1110	9	04	15	09	55	27318	P	187.6	-	12S	113W
-1109	1	31	00	35	41	27310	N	-	-	19N	109E
-1109	3	01	17	35	13	27308	N	-	-	13N	145W
-1109	7	26	22	40	31	27301	N	-	-	21S	134E
-1109	8	25	06	44	53	27299	N	-	-	16S	13E
-1108	1	20	00	33	13	27292	P	133.0	-	22N	109E
-1108	7	15	13	40	43	27283	P	160.1	-	23S	92W
-1107	1	08	06	07	40	27274	T-	221.0	100.2	23N	24E
-1107	7	04	22	42	59	27265	T-	229.2	103.7	24S	132E
-1107	12	28	18	32	20	27256	P	169.4	-	24N	163W
-1106	6	24	01	00	53	27247	P	126.3	-	24S	96E
-1106	11	18	23	09	57	27239	N	-	-	16N	124E
-1106	12	18	10	11	04	27238	N	-	-	24N	40W
-1105	5	14	13	16	24	27230	N	-	-	14S	87W
-1105	6	13	02	00	33	27229	Nb	-	-	24S	81E
-1105	11	08	10	51	41	27221	P	132.4	-	13N	52W
-1104	5	02	23	26	51	27212	T	203.2	63.3	12S	121E
-1104	10	27	15	28	20	27203	T-	230.5	99.9	10N	121W
-1103	4	22	15	13	16	27194	T	196.6	60.7	9S	116W
-1103	10	16	14	47	56	27185	P	193.6	-	6N	111W
-1102	3	13	23	53	16	27177	N	-	-	8N	119E
-1102	4	12	08	16	37	27176	N	-	-	5S	11W
-1102	10	05	16	12	20	27167	N	-	-	2N	132W
-1101	3	03	10	06	23	27159	P	144.1	-	12N	34W
-1101	8	26	14	17	42	27150	P	121.7	-	15S	100W
-1100	2	20	12	58	55	27141	T+	234.8	105.0	15N	77W
-1100	8	15	06	36	09	27132	T-	209.6	95.4	18S	15E
-1099	2	08	12	46	23	27123	P	173.3	-	17N	74W
-1099	8	04	22	09	45	27114	P	174.5	-	20S	141E
-1099	12	30	03	49	03	27107	N	-	-	25N	57E
-1098	1	28	16	56	55	27105	N	-	-	19N	137W
-1098	6	25	19	27	54	27098	N	-	-	25S	179E
-1098	7	25	08	32	26	27096	N	-	-	21S	15W
-1098	12	19	17	31	58	27089	P	146.7	-	24N	150W
-1097	6	14	20	41	47	27080	P	181.8	-	23S	160E
-1097	12	09	09	12	59	27071	T+	211.3	97.4	22N	26W
-1096	6	02	22	42	11	27062	T+	228.3	100.0	20S	130E
-1096	11	27	22	11	08	27053	P	171.5	-	19N	138E
-1095	5	23	07	19	50	27044	P	103.4	-	17S	1E
-1095	11	17	04	29	23	27034	N	-	-	15N	43E
-1094	4	13	15	33	56	27027	P	99.5	-	6S	121W
-1094	10	07	09	23	47	27018	P	38.8	-	2N	30W
-1093	4	03	08	05	23	27009	T-	211.8	92.4	1S	7W
-1093	9	26	12	40	09	27000	T+	218.5	87.0	3S	78W
-1092	3	22	20	01	47	26991	P	183.0	-	4N	175E
-1092	9	14	23	22	40	26982	P	190.4	-	8S	122E
-1091	2	10	07	57	27	26974	Ne	-	-	16N	2W
-1091	3	12	00	36	33	26973	N	-	-	9N	107E
-1091	8	06	06	28	49	26965	N	-	-	19S	16E
-1091	9	04	14	57	34	26964	N	-	-	12S	111W
-1090	1	30	08	13	51	26956	P	124.6	-	20N	7W
-1090	7	26	21	05	03	26948	P	146.3	-	21S	156E
-1089	1	19	14	21	08	26939	T-	220.3	99.5	22N	99W
-1089	7	16	05	33	52	26929	T+	230.2	104.8	23S	28E
-1088	1	09	03	09	49	26920	P	171.1	-	24N	67E
-1088	7	04	07	27	49	26911	P	152.2	-	25S	1W
-1088	11	29	07	59	19	26904	N	-	-	19N	9W
-1088	12	28	18	57	52	26903	N	-	-	25N	171W
-1087	5	24	19	57	56	26895	N	-	-	17S	171E
-1087	6	23	08	32	46	26894	N	-	-	25S	18W
-1087	11	18	19	21	32	26886	P	131.4	-	16N	179E
-1086	5	14	06	37	19	26877	T	195.7	35.2	15S	11E
-1086	11	07	23	32	47	26868	T-	230.6	99.4	14N	116E
-1085	5	03	22	40	07	26859	T	201.9	76.4	12S	130E
-1085	10	27	22	42	29	26850	P	195.1	-	10N	128E
-1084	3	24	07	28	36	26843	Ne	-	-	4N	3E
-1084	4	22	15	43	46	26841	N	-	-	9S	125W
-1084	10	16	00	18	41	26832	N	-	-	6N	104E
-1083	3	13	17	23	33	26825	P	127.0	-	8N	145W
-1083	9	05	22	27	19	26816	P	111.2	-	12S	136E
-1082	3	02	20	02	19	26807	T+	234.1	103.0	11N	175E
-1082	8	26	14	41	10	26798	T-	208.4	92.6	15S	108W
-1081	2	19	20	03	52	26789	P	182.1	-	14N	175E
-1081	8	16	05	54	07	26780	P	181.5	-	17S	24E
-1080	1	10	12	14	04	26772	N	-	-	25N	69W
-1080	2	09	00	48	15	26771	N	-	-	17N	104E
-1080	7	06	02	06	02	26763	N	-	-	25S	79E
-1080	8	04	15	42	43	26762	N	-	-	19S	124W
-1080	12	30	02	17	41	26754	P	145.7	-	25N	79E
-1079	6	25	03	02	41	26745	P	162.7	-	24S	64E
-1079	12	19	18	01	52	26737	T+	211.6	97.4	23N	159W
-1078	6	14	05	18	48	26728	T+	229.6	104.1	22S	30E
-1078	12	09	06	46	41	26719	P	171.5	-	21N	9E
-1077	6	03	14	24	28	26710	P	130.6	-	20S	107W
-1077	11	28	12	42	38	26701	N	-	-	18N	81W
-1076	4	23	23	05	55	26693	P	67.9	-	10S	124E
-1076	5	23	05	40	35	26692	Nb	-	-	17S	24E
-1076	10	17	17	15	31	26684	P	11.5	-	7N	150W
-1075	4	13	15	33	30	26675	T-	209.3	85.4	5S	122W
-1075	10	06	20	48	03	26666	T+	217.0	84.5	2N	157E
-1074	4	03	03	10	32	26657	P	192.9	-	0S	65E
-1074	9	26	07	44	37	26649	T	192.2	27.8	3S	6W
-1073	3	23	07	27	29	26640	N	-	-	5N	2E
-1073	8	17	14	25	20	26632	N	-	-	16S	105W
-1073	9	15	23	18	50	26631	N	-	-	8S	121E
-1072	2	10	15	45	37	26623	P	112.4	-	17N	121W
-1072	8	06	04	36	41	26614	P	131.4	-	19S	42E
-1071	1	29	22	27	18	26605	T-	219.3	98.4	20N	138E
-1071	7	26	12	29	15	26596	T+	230.0	103.3	22S	76W
-1070	1	19	11	41	03	26587	P	173.5	-	23N	61W
-1070	7	15	13	59	53	26578	P	171.3	-	24S	100W
-1070	12	10	16	46	42	26571	N	-	-	21N	141W
-1069	1	09	03	38	01	26570	N	-	-	25N	59E
-1069	6	05	02	41	25	26562	N	-	-	20S	68E
-1069	7	04	15	11	30	26561	N	-	-	25S	118W
-1069	11	30	03	51	49	26553	P	131.0	-	19N	51E
-1068	5	24	13	48	02	26544	P	186.6	-	18S	99W
-1068	11	18	07	39	36	26535	T-	230.8	99.2	17N	7W
-1067	5	14	06	04	35	26526	T-	206.1	87.0	16S	17E
-1067	11	07	06	42	34	26517	P	196.0	-	14N	7E
-1066	5	03	23	04	58	26509	P	60.4	-	13S	122E
-1066	10	27	08	33	07	26500	N	-	-	10N	21W
-1065	3	25	00	31	18	26492	P	102.5	-	3N	105E
-1065	9	17	06	45	25	26483	P	102.0	-	7S	9E
-1064	3	13	02	57	59	26474	T+	232.5	98.8	7N	69E
-1064	9	05	22	53	51	26465	T-	207.1	89.5	11S	127E
-1063	3	02	03	14	46	26457	P	190.8	-	11N	66E
-1063	8	26	13	44	42	26448	P	187.2	-	14S	96W
-1062	1	20	20	33	46	26440	N	-	-	24N	166E
-1062	2	19	08	32	50	26439	N	-	-	14N	14W
-1062	7	17	08	48	57	26431	Ne	-	-	25S	22W
-1062	8	15	23	00	01	26430	N	-	-	16S	125E
-1061	1	10	10	56	25	26422	P	143.4	-	24N	51W
-1061	7	06	09	30	50	26413	P	140.0	-	25S	34W
-1061	12	31	02	45	04	26405	T+	211.8	97.4	24N	70E
-1060	6	24	12	01	47	26396	T-	229.3	104.6	24S	72W
-1060	12	19	15	17	49	26387	P	172.1	-	23N	119W
-1059	6	13	21	32	25	26378	P	150.4	-	22S	145E
-1059	12	08	20	53	19	26369	N	-	-	21N	156E
-1058	5	05	06	32	06	26362	N	-	-	14S	10E
-1058	6	03	13	02	23	26360	N	-	-	19S	88W
-1058	10	29	01	15	45	26353	Nx	-	-	11N	88E
-1057	4	24	22	54	00	26344	T	205.4	74.0	9S	126E
-1057	10	18	05	04	40	26335	T+	215.8	83.0	6N	31E
-1056	4	13	10	10	51	26326	T	202.1	16.7	5S	42W
-1056	10	06	16	15	04	26317	T	193.3	36.8	1N	136W
-1055	4	02	14	09	22	26308	N	-	-	0N	101W
-1055	8	27	22	28	12	26301	N	-	-	12S	133E
-1055	9	26	07	47	34	26299	N	-	-	4S	8W
-1054	2	20	23	10	32	26292	P	95.2	-	13N	126E
-1054	8	17	12	13	58	26283	P	115.1	-	16S	73W
-1053	2	10	06	26	30	26274	T-	218.0	96.6	17N	18E
-1053	8	06	19	31	19	26265	T+	229.0	99.9	20S	177E
-1052	1	30	20	06	28	26256	P	176.5	-	21N	172E
-1052	7	25	20	38	30	26248	P	185.7	-	23S	160E
-1052	12	21	01	30	45	26240	N	-	-	22N	87E
-1051	1	19	12	12	29	26239	N	-	-	24N	70W
-1051	6	15	09	29	14	26231	N	-	-	21S	35W
-1051	7	14	21	57	25	26230	N	-	-	25S	140E
-1051	12	10	12	18	49	26222	P	129.9	-	21N	76W
-1050	6	04	21	00	16	26214	P	175.8	-	20S	152E
-1050	11	29	15	45	33	26205	T-	231.0	99.0	20N	129W
-1049	5	25	13	29	02	26196	T-	209.0	93.9	19S	96W
-1049	11	18	14	44	07	26187	P	196.7	-	18N	115W
-1048	5	14	06	23	49	26178	P	97.8	-	17S	11E
-1048	11	06	16	52	30	26169	N	-	-	15N	147W
-1047	4	04	07	28	45	26162	P	60.1	-	1S	1W
-1047	9	27	15	12	18	26153	P	94.3	-	3S	120W
-1046	3	24	09	42	42	26144	T+	229.4	91.1	3N	34W
-1046	9	17	07	15	14	26135	T-	206.0	86.6	7S	0W
-1045	3	13	10	15	52	26126	P	199.6	-	7N	42W
-1045	9	06	21	43	55	26117	P	191.5	-	10S	143E
-1044	2	01	04	47	06	26110	N	-	-	21N	42E
-1044	3	01	16	10	21	26109	N	-	-	10N	130W
-1044	8	26	06	23	43	26100	N	-	-	13S	13E
-1043	1	20	19	30	29	26092	P	140.0	-	23N	180W
-1043	7	16	16	04	05	26084	P	111.5	-	24S	132W
-1042	1	10	11	23	11	26075	T+	212.0	97.2	23N	59W
-1042	7	05	18	49	59	26066	T-	227.6	102.0	24S	175W
-1042	12	30	23	44	18	26057	P	173.3	-	23N	114E
-1041	6	25	04	45	24	26048	P	165.4	-	23S	36E
-1041	12	20	05	00	07	26039	N	-	-	22N	34E
-1040	5	15	13	57	58	26032	N	-	-	17S	103W
-1040	6	13	20	27	44	26030	N	-	-	21S	159E
-1040	11	08	09	19	55	26023	Nx	-	-	15N	34W
-1039	5	05	06	09	53	26014	T	199.9	55.3	13S	14E
-1039	10	28	13	27	15	26005	T+	214.9	82.0	10N	96W
-1038	4	24	17	04	12	25997	T	210.4	58.4	9S	148W
-1038	10	18	00	52	09	25988	T	193.9	41.6	6N	93E
-1037	4	13	20	43	24	25979	N	-	-	4S	158E
-1037	10	07	16	23	52	25970	N	-	-	1N	139W
-1036	3	03	06	27	18	25963	P	68.4	-	10N	15E
-1036	8	27	19	58	26	25954	P	97.5	-	13S	169E
-1035	2	20	14	18	18	25945	T-	216.3	93.8	14N	102W
-1035	8	17	02	40	40	25936	T+	227.3	95.0	17S	69E
-1034	2	10	04	22	42	25927	P	180.4	-	18N	47E
-1034	8	06	03	25	47	25919	P	196.6	-	20S	57E
-1033	1	01	10	09	48	25911	N	-	-	22N	43W
-1033	1	30	20	38	31	25910	N	-	-	21N	163E
-1033	6	26	16	22	30	25902	N	-	-	22S	139W
-1033	7	26	04	52	29	25901	N	-	-	23S	35E
-1033	12	21	20	42	05	25894	P	128.0	-	23N	158E
-1032	6	15	04	16	03	25885	P	163.2	-	22S	42E
-1032	12	09	23	50	59	25876	T-	231.2	98.8	22N	109E
-1031	6	04	20	52	22	25867	T-	210.9	98.0	21S	152E
-1031	11	28	22	48	45	25858	P	197.1	-	20N	123E
-1030	5	25	13	39	43	25850	P	123.4	-	20S	100W
-1030	11	18	01	15	57	25841	N	-	-	18N	86E
-1029	4	15	14	18	49	25833	N	-	-	5S	106W
-1029	10	08	23	46	52	25825	P	88.6	-	1N	110E
-1028	4	03	16	21	38	25816	T	224.8	78.4	1S	136W
-1028	9	27	15	42	52	25807	T-	205.0	84.0	2S	129W
-1027	3	23	17	12	00	25798	T	207.6	13.9	3N	148W
-1027	9	17	05	49	58	25789	T	194.8	17.5	6S	19E
-1026	2	11	12	52	12	25782	N	-	-	19N	80W
-1026	3	12	23	39	59	25781	N	-	-	6N	115E
-1026	9	06	13	56	06	25772	N	-	-	9S	102W
-1025	2	01	03	56	03	25764	P	134.7	-	21N	53E
-1025	7	27	22	46	49	25756	P	73.8	-	23S	126E
-1024	1	21	19	52	46	25747	T+	212.1	96.6	22N	173E
-1024	7	16	01	47	20	25738	T-	224.7	96.9	23S	80E
-1023	1	10	08	03	23	25729	P	175.4	-	23N	11W
-1023	7	05	12	03	02	25721	P	177.0	-	23S	75W
-1023	12	30	13	01	34	25712	N	-	-	23N	87W
-1022	5	26	21	20	57	25704	N	-	-	20S	144E
-1022	6	25	03	55	10	25703	N	-	-	22S	47E
-1022	11	19	17	27	58	25696	Nx	-	-	18N	158W
-1021	5	16	13	21	16	25687	P	192.6	-	17S	95W
-1021	11	08	21	56	14	25678	T+	214.3	81.8	14N	135E
-1020	5	04	23	51	22	25669	T	217.4	78.5	13S	108E
-1020	10	28	09	35	08	25660	T	194.0	44.0	10N	39W
-1019	4	24	03	11	14	25652	N	-	-	8S	59E
-1019	10	18	01	06	28	25643	N	-	-	5N	88E
-1018	3	14	13	36	34	25636	Nx	-	-	6N	94W
-1018	9	08	03	50	12	25627	P	78.6	-	9S	49E
-1017	3	03	22	03	38	25618	T-	214.0	89.6	10N	140E
-1017	8	28	09	57	18	25609	T+	225.2	88.9	14S	42W
-1016	2	21	12	32	45	25601	P	184.7	-	15N	77W
-1016	8	16	10	22	07	25592	P	204.8	-	18S	48W
-1015	1	11	18	42	52	25585	N	-	-	22N	171W
-1015	2	10	04	57	06	25583	N	-	-	19N	37E
-1015	7	06	23	21	46	25576	Ne	-	-	22S	115E
-1015	8	05	11	56	21	25574	N	-	-	21S	72W
